p1,p2,p3
0.283,0.15914436015955097,0.5578556398404491
0.285,0.1611137961738516,0.5538862038261485
0.287,0.16324908525876344,0.5497509147412366
0.289,0.1655751132551475,0.5454248867448526
0.291,0.1681245449941806,0.5408754550058195
0.293,0.17094718704692477,0.5360528129530753
0.2936919700044292,0.172,0.5343080299955709
0.29493440581265956,0.174,0.5310655941873406
0.295,0.17411075715788898,0.530889242842111
0.29608374796387604,0.176,0.527916252036124
0.297,0.1777168858856953,0.5252831141143047
0.2971461693604081,0.178,0.524853830639592
0.2981269901948214,0.18,0.5218730098051787
0.299,0.18193020019367664,0.5190697998063234
0.2990305565243095,0.182,0.5189694434756906
0.2998596135910309,0.184,0.5161403864089691
0.3006184063713387,0.186,0.5133815936286614
0.301,0.18707695358741222,0.5119230464125879
0.30131087050432226,0.188,0.5106891294956777
0.301939875849529,0.19,0.508060124150471
0.3025058505707025,0.192,0.5054941494292975
0.303,0.19393967283351207,0.503060327166488
0.3030147547245976,0.194,0.5029852452754024
0.3034647807686134,0.196,0.5005352192313866
0.3036697927086328,0.197,0.4993302072913672
0.30386169068679836,0.198,0.49813830931320163
0.304,0.1987723245059291,0.4972276754940709
0.3040402837368569,0.199,0.4969597162631431
0.3042049986273927,0.2,0.4957950013726073
0.30435719701059005,0.201,0.49464280298940994
0.30449703283062585,0.202,0.4935029671693742
0.3046246580659523,0.203,0.4923753419340477
0.30474022276023394,0.204,0.4912597772397661
0.30484387505270416,0.205,0.4901561249472959
0.3049357612079519,0.206,0.4890642387920481
0.305,0.20679981597520286,0.4882001840247972
0.3050158903901141,0.207,0.4879841096098859
0.30508409692694605,0.208,0.486915903073054
0.30514106322199597,0.209,0.48585893677800407
0.30518692644398737,0.21,0.48481307355601266
0.3052218220609442,0.211,0.48377817793905586
0.30524588386620566,0.212,0.4827541161337944
0.3052592440039679,0.213,0.48174075599603217
0.3052620329943633,0.214,0.48073796700563676
0.305254379758086,0.215,0.47974562024191403
0.30523641164057586,0.216,0.4787635883594241
0.30520825443576777,0.217,0.4777917455642323
0.3051700324094176,0.218,0.4768299675905825
0.30512186832201244,0.219,0.47587813167798754
0.305063883451275,0.22,0.47493611654872503
0.305,0.22094365313231637,0.4740563468676837
0.3049961663347199,0.221,0.4740038336652802
0.3049182638674859,0.222,0.47308173613251414
0.30483082129292366,0.223,0.4721691787070764
0.3047339556476583,0.224,0.47126604435234176
0.3046277825667619,0.225,0.4703722174332382
0.3045124163044558,0.226,0.4694875836955442
0.3043879697544542,0.227,0.46861203024554576
0.30425455446995436,0.228,0.4677454455300456
0.3041122806832829,0.229,0.46688771931671713
0.304,0.22974285715102827,0.4662571428489717
0.30396094242932453,0.23,0.46603905757067543
0.3037999832009532,0.231,0.46520001679904677
0.30363042545437896,0.232,0.4643695745456211
0.3034523756157956,0.233,0.4635476243842044
0.3032659388615228,0.234,0.46273406113847715
0.303,0.23535028044810422,0.4616497195518958
0.30286725406975534,0.236,0.46113274593024467
0.3024338620287467,0.238,0.45956613797125323
0.30196847883570943,0.24,0.4580315211642906
0.30146840731756025,0.242,0.4565315926824398
0.301,0.24376875367698622,0.4552312463230138
0.30093745115187226,0.244,0.4550625488481277
0.3003728705770915,0.246,0.4536271294229085
0.2997774394746313,0.248,0.4522225605253687
0.29915046704362763,0.25,0.4508495329563724
0.299,0.25046367633343286,0.4505363236665672
0.29849163323589556,0.252,0.44950836676410444
0.2978027462269369,0.254,0.4481972537730631
0.29708314652408097,0.256,0.44691685347591903
0.297,0.25622440340239516,0.4467755965976049
0.29633216121728206,0.258,0.445667838782718
0.29555139210740666,0.26,0.44444860789259333
0.295,0.26136813846384843,0.44363186153615164
0.2947408477662127,0.262,0.4432591522337873
0.2939005324354137,0.264,0.4420994675645863
0.2930301963080515,0.266,0.4409698036919485
0.293,0.26606781376916133,0.44093218623083874
0.2921295081202144,0.268,0.43987049187978555
0.29119927456733574,0.27,0.43880072543266424
0.291,0.2704195851000462,0.43858041489995386
0.29023948599662736,0.272,0.4377605140033727
0.2892501285005009,0.274,0.43674987149949906
0.289,0.27449578428214194,0.43650421571785814
0.28823118390539526,0.276,0.4357688160946047
0.28718262975788317,0.278,0.43481737024211675
0.287,0.2783419838350881,0.43465801616491195
0.28610443930805524,0.28,0.4338955606919448
0.285,0.2819938397880603,0.4330061602119398
0.28499655213059705,0.282,0.433003447869403
0.2844301514564332,0.283,0.4325698485435669
0.284,0.2837525252841849,0.4322474747158151
0.2838578042542216,0.284,0.43214219574577845
0.28327706197381325,0.285,0.43172293802618683
0.283,0.2854724808531873,0.43152751914681275
0.2826890443656864,0.286,0.4313109556343136
0.282094073220346,0.287,0.43090592677965395
0.282,0.2871564808480811,0.4308435191519189
0.2814902239714298,0.288,0.43050977602857016
0.281,0.28880430832709486,0.4301956916729051
0.2808800931005652,0.289,0.43011990689943475
0.28026129003274847,0.29,0.42973870996725155
0.28,0.29041850281030557,0.4295814971896944
0.2796350071038838,0.291,0.42936499289611624
0.27900218492918194,0.292,0.4289978150708181
0.279,0.2920034182733788,0.4289965817266212
0.27835957477632267,0.293,0.42864042522367735
0.278,0.29355512797573496,0.428444872024265
0.2777102809306081,0.294,0.4282897190693919
0.2770537290911485,0.295,0.42794627090885146
0.277,0.29508108170550307,0.4279189182944969
0.2763877590768528,0.296,0.42761224092314715
0.276,0.29657757315207894,0.42742242684792103
0.2757148411694774,0.297,0.4272851588305226
0.27503456199845955,0.298,0.42696543800154046
0.275,0.2980503554373237,0.42694964456267626
0.2743445988238156,0.299,0.42665540117618445
0.274,0.29949565635220704,0.42650434364779294
0.2736474056079735,0.3,0.4263525943920265
0.273,0.30091933618075767,0.4260806638192423
0.2729428759418442,0.301,0.4260571240581558
0.2722287699263278,0.302,0.4257712300736723
0.272,0.30231800881994125,0.4256819911800587
0.271506609679012,0.303,0.42549339032098804
0.271,0.3036953781259508,0.42530462187404916
0.270776802825232,0.304,0.42522319717476803
0.27003886372071034,0.305,0.4249611362792897
0.27,0.3050522495608054,0.4249477504391946
0.2692910016719613,0.306,0.4247089983280387
0.269,0.30638637540637237,0.4246136245936276
0.2685351616627861,0.307,0.4244648383372139
0.268,0.30770174638347314,0.42429825361652684
0.2677712148722777,0.308,0.4242287851277223
0.267,0.3089987489741187,0.42400125102588127
0.2669990282666647,0.309,0.42400097173333523
0.2662163610729991,0.31,0.42378363892700094
0.266,0.31027465794730547,0.4237253420526945
0.26542521310353595,0.311,0.42357478689646405
0.265,0.3115331651951983,0.4234668348048017
0.26462544955594985,0.312,0.4233745504440501
0.264,0.31277462386759597,0.423225376132404
0.26381692155731246,0.313,0.4231830784426875
0.263,0.3139993619698561,0.42300063803014387
0.2629994752497062,0.314,0.42300052475029376
0.2621712348097626,0.315,0.4228287651902373
0.262,0.3152054799346792,0.4227945200653208
0.26133381048320387,0.316,0.4226661895167961
0.261,0.3163957004092406,0.4226042995907594
0.2604870407016318,0.317,0.42251295929836824
0.26,0.3175703196234379,0.4224296803765621
0.25963075304535665,0.318,0.42236924695464334
0.259,0.3187296178326789,0.4222703821673211
0.2587647691704421,0.319,0.4222352308295579
0.258,0.3198738665233117,0.4221261334766883
0.25788890455843094,0.32,0.42211109544156905
0.25700293757783493,0.321,0.4219970624221651
0.257,0.3210032949336784,0.4219967050663216
0.25610564942271585,0.322,0.42189435057728414
0.256,0.3221170674021894,0.42188293259781057
0.2551979779544297,0.323,0.4218020220455702
0.255,0.3232167154604731,0.4217832845395269
0.25427971589866055,0.324,0.4217202841013395
0.254,0.3243024727091201,0.4216975272908799
0.25335064859922485,0.325,0.42164935140077514
0.253,0.32537456571374285,0.42162543428625715
0.2524105536923093,0.326,0.42158944630769063
0.252,0.32643321425266486,0.42156678574733514
0.2514592007631104,0.327,0.42154079923688953
0.251,0.3274786315539566,0.4215213684460434
0.2504963509837554,0.328,0.42150364901624454
0.25,0.3285110245223421,0.4214889754776579
0.24952175673130442,0.329,0.4214782432686956
0.249,0.3295305939564764,0.4214694060435236
0.24853516118454383,0.33,0.4214648388154561
0.248,0.3305375347570627,0.4214624652429373
0.24753629789818407,0.331,0.4214637021018159
0.247,0.33153203612624993,0.4214679638737501
0.24652489035296998,0.332,0.42147510964703
0.246,0.3325142817587338,0.4214857182412662
0.2455006514801016,0.333,0.4214993485198984
0.245,0.3334844500249545,0.4215155499750455
0.24446328315823385,0.334,0.42153671684176613
0.244,0.33444271414676546,0.42155728585323454
0.24341247568119556,0.335,0.4215875243188045
0.243,0.33538924236592876,0.42161075763407124
0.24234790719441782,0.336,0.4216520928055822
0.242,0.33632419810577147,0.42167580189422854
0.2412692430979054,0.337,0.42173075690209455
0.241,0.3372477401263198,0.4217522598736802
0.24017613541340907,0.338,0.4218238645865909
0.24,0.33816002267321194,0.4218399773267881
0.23906822211327058,0.339,0.42193177788672936
0.239,0.33906119562067505,0.42193880437932496
0.238,0.3399509688159714,0.4220490311840286
0.23794443639433682,0.34,0.42205556360566315
0.237,0.340829283698955,0.422170716301045
0.2368039958216452,0.341,0.42219600417835473
0.236,0.341696833109281,0.422303166890719
0.23564732764870008,0.342,0.42235267235129986
0.235,0.342553753486845,0.422446246513155
0.23447399241514763,0.343,0.4225260075848523
0.234,0.34340017743064777,0.42259982256935225
0.23328353172956176,0.344,0.4227164682704383
0.233,0.3442362338157075,0.4227637661842925
0.23207546724195857,0.345,0.4229245327580414
0.232,0.34506204790545036,0.42293795209454965
0.231,0.34587668382235365,0.42312331617764637
0.23084724237431542,0.346,0.4231527576256846
0.23,0.3466807115618346,0.4233192884381654
0.22959904462648364,0.347,0.4234009553735164
0.229,0.34747478859168646,0.42352521140831356
0.22833132783753707,0.348,0.42366867216246296
0.228,0.3482590288932934,0.4237409711067066
0.22704350144379265,0.349,0.42395649855620743
0.227,0.3490335432570782,0.4239664567429218
0.226,0.3497967342156767,0.4242032657843233
0.22573108922669344,0.35,0.42426891077330653
0.225,0.35055007063448695,0.42444992936551307
0.2243962487649891,0.351,0.42460375123501093
0.224,0.35129394166484873,0.4247060583351513
0.22303890073694582,0.352,0.42496109926305425
0.223,0.3520284480051732,0.42497155199482683
0.222,0.35275163630062745,0.4252483636993726
0.22165304925156548,0.353,0.42534695074843454
0.221,0.35346536638647746,0.42553463361352256
0.22024205422500082,0.354,0.42575794577499926
0.22,0.3541699706802,0.4258300293198
0.219,0.3548644313681859,0.4261355686318141
0.21880253046733103,0.355,0.426197469532669
0.218,0.3555484926966954,0.4264515073033046
0.21733224726905673,0.356,0.42666775273094326
0.217,0.3562236530819415,0.42677634691805855
0.216,0.35688909876026764,0.4271109012397324
0.21583126646785272,0.357,0.42716873353214724
0.215,0.3575439343240453,0.42745606567595473
0.21429509184115544,0.358,0.42770490815884454
0.214,0.35819008031066274,0.4278099196893373
0.213,0.35882622027246547,0.42817377972753456
0.21272328773333604,0.359,0.428276712266664
0.212,0.35945224479651083,0.4285477552034892
0.21111343293201484,0.36,0.4288865670679852
0.211,0.36006977815259034,0.4289302218474097
0.21,0.36067631784244863,0.4293236821575514
0.2094594434117778,0.361,0.4295405565882222
0.209,0.3612739186344098,0.42972608136559026
0.208,0.3618621203290438,0.43013787967095624
0.20776213046381417,0.362,0.4302378695361858
0.207,0.36243985466779,0.43056014533221004
0.20601656117791392,0.363,0.4309834388220861
0.206,0.3630093923946562,0.43099060760534386
0.205,0.3635673974849194,0.43143260251508064
0.20421393929770845,0.364,0.43178606070229153
0.204,0.36411723617575625,0.4318827638242438
0.20235282109712732,0.365,0.43264717890287274
0.202,0.3651865469411247,0.43281345305887536
0.2,0.36621711986657673,0.4337828801334233
0.19842612871339368,0.367,0.4345738712866063
0.198,0.3672087437527461,0.43479125624725395
0.196,0.36816120086683146,0.4358387991331686
0.19416485330205613,0.369,0.4368351466979439
0.194,0.3690742667771356,0.43692573322286443
0.192,0.36994730264732,0.43805269735268004
0.19,0.3707795935705086,0.43922040642949145
0.18945177646536146,0.371,0.4395482235346385
0.188,0.3715714755782311,0.44042852442176894
0.186,0.372322696532448,0.4416773034675521
0.1840945591619141,0.373,0.4429054408380859
0.184,0.3730329965772715,0.44296700342272854
0.182,0.3736998038910151,0.44430019610898497
0.18,0.37432458692408904,0.445675413075911
0.178,0.37490659982779606,0.447093400172204
0.17766011451534203,0.375,0.447339885484658
0.176,0.37544343855250983,0.44855656144749023
0.174,0.3759368388339393,0.45006316116606077
0.172,0.37638321363839883,0.45161678636160124
0.171,0.3765893411428985,0.45241065885710147
0.17,0.3767840302601368,0.45321596973986317
0.169,0.37696710734427147,0.4540328926557285
0.16880742040155927,0.377,0.4541925795984407
0.168,0.3771373226556951,0.45486267734430486
0.167,0.3772954026757714,0.4557045973242286
0.166,0.3774414224168921,0.45655857758310786
0.165,0.3775751997014402,0.45742480029855975
0.164,0.37769654961016064,0.45830345038983933
0.163,0.3778052844305946,0.4591947155694054
0.162,0.37790121360432977,0.4600987863956702
0.161,0.37798414367303246,0.4610158563269675
0.16077199371378217,0.378,0.46122800628621785
0.16,0.37805345522675543,0.46194654477324454
0.159,0.37810935028864867,0.4628906497113513
0.158,0.3781517529227947,0.4638482470772053
0.157,0.3781804599455757,0.4648195400544243
0.156,0.3781952650357014,0.4658047349642986
0.155,0.3781959586733457,0.46680404132665426
0.154,0.37818232807782975,0.4678176719221702
0.153,0.3781541571438068,0.4688458428561932
0.152,0.37811122637590416,0.4698887736240958
0.151,0.37805331282177806,0.4709466871782219
0.1502702065610916,0.378,0.4717297934389084
0.15,0.37798002907635814,0.47201997092364184
0.149,0.3778907451281658,0.4731092548718342
0.148,0.37778565622351573,0.47421434377648425
0.147,0.37766452186671384,0.47533547813328614
0.146,0.3775270976799349,0.47647290232006506
0.145,0.3773731353241529,0.4776268646758471
0.144,0.3772023824180663,0.4787976175819337
0.143,0.3770145824549588,0.4799854175450412
0.1429286619813349,0.377,0.4800713380186651
0.142,0.3768078790216397,0.4811921209783603
0.141,0.37658332390082766,0.4824166760991723
0.14,0.3763407658990749,0.4836592341009251
0.139,0.37607992746893754,0.48492007253106245
0.13871317717575402,0.376,0.48528682282424596
0.138,0.37579882162937167,0.4862011783706283
0.137,0.37549800995526394,0.48750199004473604
0.136,0.37517787779016604,0.48882212220983395
0.13547551771920863,0.375,0.4895244822807914
0.135,0.3748367159589092,0.4901632840410908
0.134,0.3744738927258632,0.4915261072741368
0.133,0.37409063546519444,0.49290936453480555
0.1327750025301417,0.374,0.49322499746985826
0.132,0.3736838466940364,0.49431615330596357
0.131,0.37325496688143955,0.49574503311856044
0.1304331062582621,0.373,0.4965668937417379
0.13,0.37280269983992487,0.49719730016007513
0.129,0.37232595181379036,0.49867404818620964
0.12834630221460752,0.372,0.4996536977853925
0.128,0.3718250709724261,0.5001749290275739
0.127,0.3712980725387765,0.5017019274612236
0.1264575905820135,0.371,0.5025424094179864
0.126,0.37074520900081953,0.5032547909991805
0.125,0.37016543083998465,0.5048345691600153
0.12472546918844946,0.37,0.5052745308115506
0.124,0.3695569615143414,0.5064430384856586
0.12312280455866934,0.369,0.5078771954413307
0.123,0.3689209664489556,0.5080790335510443
0.122,0.3682537401687615,0.5097462598312386
0.12163321855332337,0.368,0.5103667814466767
0.121,0.36755588653053467,0.5114441134694654
0.12023506054034704,0.367,0.512764939459653
0.12,0.3668267900152328,0.5131732099847672
0.119,0.36606436489073385,0.5149356351092662
0.11891829432085667,0.366,0.5150817056791434
0.118,0.36526631611504184,0.5167336838849581
0.11767739175468739,0.365,0.5173226082453126
0.117,0.36443275217411625,0.5185672478258838
0.11649939206411715,0.364,0.5195006079358828
0.116,0.3635619969198621,0.5204380030801379
0.11537876940745591,0.363,0.5216212305925441
0.115,0.3626522753045575,0.5223477246954424
0.11431060773074576,0.362,0.5236893922692543
0.114,0.36170170603406365,0.5242982939659364
0.11329051828748746,0.361,0.5257094817125125
0.113,0.3607082935604948,0.5262917064395052
0.11231457017830097,0.36,0.5276854298216991
0.112,0.3596699193441473,0.5283300806558526
0.11137923157348126,0.359,0.5296207684265187
0.111,0.3585843323058341,0.5304156676941659
0.11048131974880689,0.358,0.5315186802511931
0.11,0.35744913838090137,0.5325508616190986
0.10961795842976021,0.357,0.5333820415702398
0.109,0.35626178907493206,0.534738210925068
0.10878654122594195,0.356,0.5352134587740581
0.108,0.35501956890821584,0.5369804310917842
0.10798470016410266,0.355,0.5370152998358974
0.10721487267971211,0.354,0.5387851273202879
0.107,0.3537162006336891,0.5392837993663109
0.10647120697020471,0.353,0.5405287930297953
0.106,0.35235086902430307,0.541649130975697
0.10575150743016005,0.352,0.54224849256984
0.10505521187415177,0.351,0.5439447881258482
0.105,0.35091940664107324,0.5440805933589268
0.10438515113322265,0.35,0.5456148488667774
0.104,0.3494137444792563,0.5465862555207437
0.10373454511802055,0.349,0.5472654548819795
0.10310411123578768,0.348,0.5488958887642124
0.103,0.3478320317444774,0.5491679682555226
0.10249610544511888,0.347,0.5505038945548811
0.102,0.34616541292006586,0.5518345870799342
0.10190388977045048,0.346,0.5520961102295495
0.10133277445136692,0.345,0.5536672255486331
0.101,0.3444062998010977,0.5545937001989023
0.10077729912828541,0.344,0.5552227008717147
0.10023912431518993,0.343,0.5567608756848101
0.1,0.34254729118517185,0.5574527088148282
0.09971718633456625,0.342,0.5582828136654336
0.0992102176169724,0.341,0.5597897823830276
0.099,0.34057738135469917,0.5604226186453009
0.09871891634384714,0.34,0.5612810836561528
0.09824155207561548,0.339,0.5627584479243846
0.098,0.33848390207550494,0.5635160979244951
0.09777825441547708,0.338,0.5642217455845229
0.09732901256371623,0.337,0.5656709874362837
0.097,0.3362521954456507,0.5667478045543493
0.09689132274287171,0.336,0.5671086772571283
0.09646882930526354,0.335,0.5685311706947365
0.09605554407661114,0.334,0.5699444559233888
0.096,0.33386287089289135,0.5701371291071087
0.09565754134433324,0.333,0.5713424586556668
0.09526939324370842,0.332,0.5727306067562916
0.095,0.3312903527229678,0.5737096472770322
